month,product_id,brand,category_l1,category_l2,price_tier,avg_price,total_views,total_carts,total_purchases,cart_rate,conversion_rate,recommendation
October,12709948,triangle,unknown,unknown,budget,36.93,193.0,0.0,8.0,0.0,4.15,Hidden Gem - Promote Higher
October,12706983,nokian,unknown,unknown,mid,51.82,145.0,9.0,6.0,6.21,4.14,Hidden Gem - Promote Higher
October,27900026,unknown,unknown,unknown,budget,43.76,145.0,0.0,6.0,0.0,4.14,Hidden Gem - Promote Higher
October,12712686,bridgestone,unknown,unknown,mid,54.31,145.0,1.0,6.0,0.69,4.14,Hidden Gem - Promote Higher
October,2201023,sony,unknown,unknown,luxury,2014.8,121.0,7.0,5.0,5.79,4.13,Hidden Gem - Promote Higher
October,11300008,panasonic,electronics,telephone,budget,31.6,121.0,9.0,5.0,7.44,4.13,Hidden Gem - Promote Higher
October,11200469,elenberg,appliances,personal,budget,14.13,121.0,6.0,5.0,4.96,4.13,Hidden Gem - Promote Higher
October,9200360,kingston,computers,peripherals,mid,99.05,97.0,9.0,4.0,9.28,4.12,Hidden Gem - Promote Higher
October,12708857,triangle,unknown,unknown,mid,51.46,97.0,3.0,4.0,3.09,4.12,Hidden Gem - Promote Higher
October,17301088,lanvin,unknown,unknown,mid,67.84,97.0,2.0,4.0,2.06,4.12,Hidden Gem - Promote Higher
October,12700932,nokian,unknown,unknown,mid,53.76,146.0,4.0,6.0,2.74,4.11,Hidden Gem - Promote Higher
October,53300027,perilla,unknown,unknown,budget,20.57,73.0,4.0,3.0,5.48,4.11,Hidden Gem - Promote Higher
October,5801339,pride,electronics,audio,mid,77.22,73.0,0.0,3.0,0.0,4.11,Hidden Gem - Promote Higher
October,26600037,unknown,unknown,unknown,budget,33.55,73.0,0.0,3.0,0.0,4.11,Hidden Gem - Promote Higher
October,15200868,bars,unknown,unknown,budget,43.63,73.0,0.0,3.0,0.0,4.11,Hidden Gem - Promote Higher
October,9100307,redragon,computers,peripherals,budget,10.31,73.0,6.0,3.0,8.22,4.11,Hidden Gem - Promote Higher
October,12500040,bosch,unknown,unknown,mid,110.04,122.0,11.0,5.0,9.02,4.1,Hidden Gem - Promote Higher
October,22400107,wster,electronics,audio,budget,36.13,147.0,0.0,6.0,0.0,4.08,Hidden Gem - Promote Higher
October,12711598,triangle,unknown,unknown,mid,58.11,147.0,0.0,6.0,0.0,4.08,Hidden Gem - Promote Higher
October,6301351,elenberg,appliances,kitchen,budget,15.41,98.0,2.0,4.0,2.04,4.08,Hidden Gem - Promote Higher
October,3800775,tefal,appliances,iron,premium,373.71,98.0,2.0,4.0,2.04,4.08,Hidden Gem - Promote Higher
October,14300371,akai,electronics,audio,mid,109.97,98.0,0.0,4.0,0.0,4.08,Hidden Gem - Promote Higher
October,12701680,gislaved,unknown,unknown,mid,132.82,98.0,0.0,4.0,0.0,4.08,Hidden Gem - Promote Higher
October,17301421,givenchy,unknown,unknown,mid,77.47,98.0,1.0,4.0,1.02,4.08,Hidden Gem - Promote Higher
October,21406387,casio,electronics,clocks,mid,175.55,98.0,0.0,4.0,0.0,4.08,Hidden Gem - Promote Higher
October,2501375,asel,appliances,kitchen,budget,43.82,148.0,0.0,6.0,0.0,4.05,Hidden Gem - Promote Higher
October,12700944,nokian,unknown,unknown,mid,107.34,74.0,2.0,3.0,2.7,4.05,Hidden Gem - Promote Higher
October,5600305,braun,unknown,unknown,mid,101.53,74.0,0.0,3.0,0.0,4.05,Hidden Gem - Promote Higher
October,11500627,jbl,unknown,unknown,budget,46.15,99.0,3.0,4.0,3.03,4.04,Hidden Gem - Promote Higher
October,3900648,ariston,appliances,environment,mid,114.27,99.0,2.0,4.0,2.02,4.04,Hidden Gem - Promote Higher
October,5200146,pocketbook,computers,ebooks,premium,251.89,199.0,10.0,8.0,5.03,4.02,Hidden Gem - Promote Higher
October,6200524,tefal,appliances,environment,mid,83.7,174.0,0.0,7.0,0.0,4.02,Hidden Gem - Promote Higher
October,1005181,unknown,electronics,smartphone,luxury,1029.34,174.0,6.0,7.0,3.45,4.02,Hidden Gem - Promote Higher
October,3601048,bosch,appliances,kitchen,luxury,502.48,125.0,2.0,5.0,1.6,4.0,Hidden Gem - Promote Higher
October,26403693,unknown,unknown,unknown,mid,157.95,125.0,0.0,5.0,0.0,4.0,Hidden Gem - Promote Higher
October,29501137,unknown,unknown,unknown,budget,8.84,100.0,0.0,4.0,0.0,4.0,Hidden Gem - Promote Higher
October,3800467,saturn,appliances,iron,budget,10.97,100.0,7.0,4.0,7.0,4.0,Hidden Gem - Promote Higher
October,26300746,lucente,unknown,unknown,premium,370.67,75.0,0.0,3.0,0.0,4.0,Hidden Gem - Promote Higher
October,5000418,brother,appliances,sewing_machine,mid,102.91,75.0,2.0,3.0,2.67,4.0,Hidden Gem - Promote Higher
October,12704744,nokian,unknown,unknown,mid,130.25,75.0,3.0,3.0,4.0,4.0,Hidden Gem - Promote Higher
October,33500003,ersport,unknown,unknown,mid,113.23,75.0,0.0,3.0,0.0,4.0,Hidden Gem - Promote Higher
October,4802870,jbl,electronics,audio,budget,25.02,75.0,2.0,3.0,2.67,4.0,Hidden Gem - Promote Higher
October,13104732,kipardo,unknown,unknown,premium,372.73,75.0,0.0,3.0,0.0,4.0,Hidden Gem - Promote Higher
October,5300871,scarlett,unknown,unknown,budget,7.7,75.0,0.0,3.0,0.0,4.0,Hidden Gem - Promote Higher
October,21403738,casio,electronics,clocks,mid,83.48,176.0,0.0,7.0,0.0,3.98,Hidden Gem - Promote Higher
October,13100400,trebl,unknown,unknown,mid,57.66,151.0,0.0,6.0,0.0,3.97,Hidden Gem - Promote Higher
October,12720092,roadx,unknown,unknown,budget,35.23,151.0,0.0,6.0,0.0,3.97,Hidden Gem - Promote Higher
October,18300370,xiaomi,accessories,bag,budget,36.06,101.0,0.0,4.0,0.0,3.96,Hidden Gem - Promote Higher
October,3800877,polaris,appliances,iron,budget,30.3,76.0,3.0,3.0,3.95,3.95,Hidden Gem - Promote Higher
October,5800827,mystery,electronics,audio,mid,173.89,76.0,0.0,3.0,0.0,3.95,Hidden Gem - Promote Higher
October,8800492,nokia,electronics,telephone,budget,24.12,76.0,0.0,3.0,0.0,3.95,Hidden Gem - Promote Higher
October,3901012,teploross,appliances,environment,mid,101.14,76.0,5.0,3.0,6.58,3.95,Hidden Gem - Promote Higher
October,5400768,unknown,unknown,unknown,budget,28.52,127.0,9.0,5.0,7.09,3.94,Hidden Gem - Promote Higher
October,2900811,samsung,appliances,kitchen,mid,194.03,127.0,3.0,5.0,2.36,3.94,Hidden Gem - Promote Higher
October,11400099,xiaomi,unknown,unknown,budget,28.69,153.0,0.0,6.0,0.0,3.92,Hidden Gem - Promote Higher
October,17300771,bulgari,unknown,unknown,mid,81.26,102.0,0.0,4.0,0.0,3.92,Hidden Gem - Promote Higher
October,31401133,pasabahce,unknown,unknown,budget,5.89,102.0,1.0,4.0,0.98,3.92,Hidden Gem - Promote Higher
October,4802057,marshall,electronics,audio,mid,55.77,102.0,0.0,4.0,0.0,3.92,Hidden Gem - Promote Higher
October,1005189,prestigio,electronics,smartphone,mid,66.37,102.0,3.0,4.0,2.94,3.92,Hidden Gem - Promote Higher
October,1306995,hp,computers,notebook,luxury,700.43,77.0,0.0,3.0,0.0,3.9,Hidden Gem - Promote Higher
October,30000120,fubag,construction,tools,luxury,594.1,77.0,0.0,3.0,0.0,3.9,Hidden Gem - Promote Higher
October,12710968,triangle,unknown,unknown,budget,29.78,77.0,0.0,3.0,0.0,3.9,Hidden Gem - Promote Higher
October,26300574,unknown,unknown,unknown,mid,179.81,77.0,0.0,3.0,0.0,3.9,Hidden Gem - Promote Higher
October,30100020,unknown,unknown,unknown,budget,31.94,77.0,0.0,3.0,0.0,3.9,Hidden Gem - Promote Higher
October,12700701,matador,unknown,unknown,mid,64.6,77.0,3.0,3.0,3.9,3.9,Hidden Gem - Promote Higher
October,15200894,bars,unknown,unknown,mid,51.34,129.0,0.0,5.0,0.0,3.88,Hidden Gem - Promote Higher
October,12700854,nokian,unknown,unknown,mid,75.41,129.0,15.0,5.0,11.63,3.88,Hidden Gem - Promote Higher
October,11200373,scarlett,appliances,personal,budget,9.92,129.0,4.0,5.0,3.1,3.88,Hidden Gem - Promote Higher
October,15200779,volta,unknown,unknown,budget,39.39,129.0,0.0,5.0,0.0,3.88,Hidden Gem - Promote Higher
October,13400031,unknown,unknown,unknown,mid,154.42,103.0,0.0,4.0,0.0,3.88,Hidden Gem - Promote Higher
October,6200141,electrolux,appliances,environment,budget,20.89,103.0,0.0,4.0,0.0,3.88,Hidden Gem - Promote Higher
October,9100689,unknown,computers,peripherals,budget,33.16,103.0,0.0,4.0,0.0,3.88,Hidden Gem - Promote Higher
October,5800747,pioneer,electronics,audio,premium,241.66,181.0,0.0,7.0,0.0,3.87,Hidden Gem - Promote Higher
October,8700327,philips,appliances,personal,budget,28.29,181.0,7.0,7.0,3.87,3.87,Hidden Gem - Promote Higher
October,26201108,lucente,unknown,unknown,mid,87.0,182.0,0.0,7.0,0.0,3.85,Hidden Gem - Promote Higher
October,3601081,renova,appliances,kitchen,mid,71.04,130.0,0.0,5.0,0.0,3.85,Hidden Gem - Promote Higher
October,12719135,yokohama,unknown,unknown,mid,77.57,130.0,0.0,5.0,0.0,3.85,Hidden Gem - Promote Higher
October,9002787,bestoy,kids,toys,budget,46.33,104.0,0.0,4.0,0.0,3.85,Hidden Gem - Promote Higher
October,26401638,unknown,unknown,unknown,mid,188.94,104.0,0.0,4.0,0.0,3.85,Hidden Gem - Promote Higher
October,9101052,ritmix,computers,peripherals,budget,2.18,104.0,1.0,4.0,0.96,3.85,Hidden Gem - Promote Higher
October,4400312,delonghi,appliances,kitchen,premium,253.52,78.0,1.0,3.0,1.28,3.85,Hidden Gem - Promote Higher
October,15200802,varta,unknown,unknown,mid,96.39,78.0,0.0,3.0,0.0,3.85,Hidden Gem - Promote Higher
October,5300702,polaris,unknown,unknown,budget,17.96,78.0,3.0,3.0,3.85,3.85,Hidden Gem - Promote Higher
October,5000357,toyota,appliances,sewing_machine,mid,171.59,78.0,0.0,3.0,0.0,3.85,Hidden Gem - Promote Higher
October,34700076,unknown,unknown,unknown,budget,12.65,183.0,11.0,7.0,6.01,3.83,Hidden Gem - Promote Higher
October,12705460,cordiant,unknown,unknown,mid,51.22,131.0,0.0,5.0,0.0,3.82,Hidden Gem - Promote Higher
October,9200581,rapoo,computers,peripherals,budget,26.26,131.0,0.0,5.0,0.0,3.82,Hidden Gem - Promote Higher
October,1801913,samsung,electronics,video,luxury,1542.21,105.0,4.0,4.0,3.81,3.81,Hidden Gem - Promote Higher
October,12700647,goodyear,unknown,unknown,mid,98.59,105.0,2.0,4.0,1.9,3.81,Hidden Gem - Promote Higher
October,17300132,montale,unknown,unknown,mid,127.04,158.0,2.0,6.0,1.27,3.8,Hidden Gem - Promote Higher
October,5301401,elenberg,unknown,unknown,budget,14.13,79.0,1.0,3.0,1.27,3.8,Hidden Gem - Promote Higher
October,1005176,unknown,electronics,smartphone,luxury,900.64,79.0,1.0,3.0,1.27,3.8,Hidden Gem - Promote Higher
October,21407370,casio,electronics,clocks,mid,162.17,79.0,0.0,3.0,0.0,3.8,Hidden Gem - Promote Higher
October,12711006,cordiant,unknown,unknown,budget,32.95,79.0,0.0,3.0,0.0,3.8,Hidden Gem - Promote Higher
October,12711268,nexen,unknown,unknown,budget,43.0,79.0,0.0,3.0,0.0,3.8,Hidden Gem - Promote Higher
October,17301130,unknown,unknown,unknown,mid,73.85,106.0,0.0,4.0,0.0,3.77,Hidden Gem - Promote Higher
October,22900034,ikea,furniture,bedroom,budget,9.76,106.0,0.0,4.0,0.0,3.77,Hidden Gem - Promote Higher
October,9100970,defender,computers,peripherals,budget,6.41,106.0,0.0,4.0,0.0,3.77,Hidden Gem - Promote Higher
October,29501514,unknown,unknown,unknown,budget,22.26,106.0,0.0,4.0,0.0,3.77,Hidden Gem - Promote Higher
October,12800055,transcend,unknown,unknown,budget,19.69,106.0,4.0,4.0,3.77,3.77,Hidden Gem - Promote Higher
October,12700696,matador,unknown,unknown,budget,43.88,186.0,16.0,7.0,8.6,3.76,Hidden Gem - Promote Higher
October,26200635,unknown,unknown,unknown,mid,84.94,133.0,0.0,5.0,0.0,3.76,Hidden Gem - Promote Higher
October,12707518,unknown,unknown,unknown,mid,102.71,160.0,0.0,6.0,0.0,3.75,Hidden Gem - Promote Higher
October,1307059,apple,computers,notebook,luxury,1594.49,80.0,2.0,3.0,2.5,3.75,Hidden Gem - Promote Higher
October,53300024,diamond,unknown,unknown,budget,36.78,80.0,4.0,3.0,5.0,3.75,Hidden Gem - Promote Higher
October,26401457,lucente,unknown,unknown,mid,114.4,80.0,0.0,3.0,0.0,3.75,Hidden Gem - Promote Higher
October,12800086,kingston,unknown,unknown,budget,4.13,80.0,4.0,3.0,5.0,3.75,Hidden Gem - Promote Higher
October,19300007,perilla,appliances,ironing_board,budget,43.73,107.0,2.0,4.0,1.87,3.74,Hidden Gem - Promote Higher
October,8500081,kiturami,unknown,unknown,premium,481.47,107.0,0.0,4.0,0.0,3.74,Hidden Gem - Promote Higher
October,12710869,triangle,unknown,unknown,budget,44.8,161.0,1.0,6.0,0.62,3.73,Hidden Gem - Promote Higher
October,4700600,unknown,auto,accessories,mid,149.64,188.0,1.0,7.0,0.53,3.72,Hidden Gem - Promote Higher
October,1801561,lg,electronics,video,luxury,553.17,189.0,0.0,7.0,0.0,3.7,Hidden Gem - Promote Higher
October,15900133,polaris,unknown,unknown,budget,24.78,135.0,0.0,5.0,0.0,3.7,Hidden Gem - Promote Higher
October,8700217,rowenta,appliances,personal,mid,50.93,135.0,0.0,5.0,0.0,3.7,Hidden Gem - Promote Higher
October,12720124,kapsen,unknown,unknown,mid,61.78,108.0,0.0,4.0,0.0,3.7,Hidden Gem - Promote Higher
October,12711367,nexen,unknown,unknown,budget,42.35,81.0,2.0,3.0,2.47,3.7,Hidden Gem - Promote Higher
October,12711552,triangle,unknown,unknown,budget,32.56,81.0,0.0,3.0,0.0,3.7,Hidden Gem - Promote Higher
October,32801070,unknown,unknown,unknown,premium,437.57,81.0,0.0,3.0,0.0,3.7,Hidden Gem - Promote Higher
October,3200240,zelmer,appliances,kitchen,mid,53.25,81.0,1.0,3.0,1.23,3.7,Hidden Gem - Promote Higher
October,6301803,scarlett,appliances,kitchen,budget,23.93,190.0,12.0,7.0,6.32,3.68,Hidden Gem - Promote Higher
October,3100504,moulinex,appliances,kitchen,mid,71.79,109.0,5.0,4.0,4.59,3.67,Hidden Gem - Promote Higher
October,12718829,kapsen,unknown,unknown,budget,38.61,109.0,0.0,4.0,0.0,3.67,Hidden Gem - Promote Higher
October,16500012,unknown,unknown,unknown,budget,33.62,191.0,0.0,7.0,0.0,3.66,Hidden Gem - Promote Higher
October,4500290,bosch,appliances,kitchen,mid,214.64,82.0,1.0,3.0,1.22,3.66,Hidden Gem - Promote Higher
October,17301686,unknown,unknown,unknown,budget,46.16,82.0,0.0,3.0,0.0,3.66,Hidden Gem - Promote Higher
October,12710973,powertrac,unknown,unknown,budget,27.56,82.0,0.0,3.0,0.0,3.66,Hidden Gem - Promote Higher
October,6902379,bambola,furniture,living_room,budget,36.65,82.0,0.0,3.0,0.0,3.66,Hidden Gem - Promote Higher
October,4803929,jbl,electronics,audio,mid,78.28,82.0,0.0,3.0,0.0,3.66,Hidden Gem - Promote Higher
October,6000288,starline,auto,accessories,premium,206.96,82.0,0.0,3.0,0.0,3.66,Hidden Gem - Promote Higher
October,44900093,alesis,unknown,unknown,mid,159.11,137.0,0.0,5.0,0.0,3.65,Hidden Gem - Promote Higher
October,12707536,unknown,unknown,unknown,mid,130.51,165.0,0.0,6.0,0.0,3.64,Hidden Gem - Promote Higher
October,12709941,yokohama,unknown,unknown,mid,88.0,165.0,4.0,6.0,2.42,3.64,Hidden Gem - Promote Higher
October,3800953,tefal,appliances,iron,mid,83.26,110.0,2.0,4.0,1.82,3.64,Hidden Gem - Promote Higher
October,12714768,tunga,unknown,unknown,budget,36.33,138.0,0.0,5.0,0.0,3.62,Hidden Gem - Promote Higher
October,12705541,unknown,unknown,unknown,budget,40.28,83.0,0.0,3.0,0.0,3.61,Hidden Gem - Promote Higher
October,21407710,casio,electronics,clocks,budget,18.02,83.0,0.0,3.0,0.0,3.61,Hidden Gem - Promote Higher
October,15200817,varta,unknown,unknown,mid,147.4,83.0,0.0,3.0,0.0,3.61,Hidden Gem - Promote Higher
October,12700831,nokian,unknown,unknown,mid,91.38,83.0,2.0,3.0,2.41,3.61,Hidden Gem - Promote Higher
October,26403337,unknown,unknown,unknown,mid,61.01,83.0,0.0,3.0,0.0,3.61,Hidden Gem - Promote Higher
October,1307264,lenovo,computers,notebook,premium,321.67,83.0,1.0,3.0,1.2,3.61,Hidden Gem - Promote Higher
October,6200949,unknown,appliances,environment,budget,11.12,139.0,6.0,5.0,4.32,3.6,Hidden Gem - Promote Higher
October,12719665,comforser,unknown,unknown,budget,34.11,139.0,0.0,5.0,0.0,3.6,Hidden Gem - Promote Higher
October,11200064,saturn,appliances,personal,budget,9.2,195.0,4.0,7.0,2.05,3.59,Hidden Gem - Promote Higher
October,5701178,swat,auto,accessories,budget,28.83,196.0,0.0,7.0,0.0,3.57,Hidden Gem - Promote Higher
October,12711554,triangle,unknown,unknown,budget,41.26,168.0,0.0,6.0,0.0,3.57,Hidden Gem - Promote Higher
October,11900142,unknown,unknown,unknown,mid,86.24,168.0,6.0,6.0,3.57,3.57,Hidden Gem - Promote Higher
October,16300025,kukmara,unknown,unknown,budget,38.59,140.0,4.0,5.0,2.86,3.57,Hidden Gem - Promote Higher
October,12713526,cordiant,unknown,unknown,budget,35.39,140.0,0.0,5.0,0.0,3.57,Hidden Gem - Promote Higher
October,3900749,haier,appliances,environment,mid,93.97,140.0,11.0,5.0,7.86,3.57,Hidden Gem - Promote Higher
October,3800893,tefal,appliances,iron,budget,26.65,112.0,0.0,4.0,0.0,3.57,Hidden Gem - Promote Higher
October,12300751,total,construction,tools,mid,77.0,112.0,5.0,4.0,4.46,3.57,Hidden Gem - Promote Higher
October,28718018,respect,apparel,shoes,budget,50.43,112.0,0.0,4.0,0.0,3.57,Hidden Gem - Promote Higher
October,4804144,huawei,electronics,audio,budget,8.21,112.0,1.0,4.0,0.89,3.57,Hidden Gem - Promote Higher
October,5800723,mystery,electronics,audio,mid,177.61,84.0,0.0,3.0,0.0,3.57,Hidden Gem - Promote Higher
October,12711601,triangle,unknown,unknown,mid,73.98,84.0,0.0,3.0,0.0,3.57,Hidden Gem - Promote Higher
October,30000069,eurolux,construction,tools,mid,70.52,84.0,1.0,3.0,1.19,3.57,Hidden Gem - Promote Higher
October,30100011,bosch,unknown,unknown,mid,70.96,84.0,1.0,3.0,1.19,3.57,Hidden Gem - Promote Higher
October,12719867,roadx,unknown,unknown,mid,52.87,84.0,0.0,3.0,0.0,3.57,Hidden Gem - Promote Higher
October,22400121,m-audio,electronics,audio,mid,128.04,141.0,0.0,5.0,0.0,3.55,Hidden Gem - Promote Higher
October,12300108,bosch,construction,tools,mid,51.28,141.0,10.0,5.0,7.09,3.55,Hidden Gem - Promote Higher
October,8700162,philips,appliances,personal,budget,19.86,113.0,3.0,4.0,2.65,3.54,Hidden Gem - Promote Higher
October,22600013,chameleon,auto,accessories,budget,36.04,113.0,0.0,4.0,0.0,3.54,Hidden Gem - Promote Higher
October,9002789,bestoy,kids,toys,mid,72.07,170.0,0.0,6.0,0.0,3.53,Hidden Gem - Promote Higher
October,7600294,tp-link,unknown,unknown,mid,118.66,85.0,2.0,3.0,2.35,3.53,Hidden Gem - Promote Higher
October,3100724,philips,appliances,kitchen,mid,154.42,85.0,2.0,3.0,2.35,3.53,Hidden Gem - Promote Higher
October,5801470,kicx,electronics,audio,budget,9.14,85.0,0.0,3.0,0.0,3.53,Hidden Gem - Promote Higher
October,26011863,unknown,unknown,unknown,budget,3.71,85.0,0.0,3.0,0.0,3.53,Hidden Gem - Promote Higher
October,15300152,samsung,unknown,unknown,budget,9.95,85.0,7.0,3.0,8.24,3.53,Hidden Gem - Promote Higher
October,22500228,brateck,unknown,unknown,budget,5.12,85.0,1.0,3.0,1.18,3.53,Hidden Gem - Promote Higher
October,12719633,kapsen,unknown,unknown,mid,60.23,85.0,0.0,3.0,0.0,3.53,Hidden Gem - Promote Higher
October,4800224,sony,electronics,audio,mid,67.78,142.0,4.0,5.0,2.82,3.52,Hidden Gem - Promote Higher
October,17800521,zeta,computers,desktop,budget,49.1,171.0,7.0,6.0,4.09,3.51,Hidden Gem - Promote Higher
October,26201661,unknown,unknown,unknown,mid,194.44,171.0,0.0,6.0,0.0,3.51,Hidden Gem - Promote Higher
October,3700737,philips,appliances,environment,mid,199.46,114.0,2.0,4.0,1.75,3.51,Hidden Gem - Promote Higher
October,6200159,elenberg,appliances,environment,budget,10.22,172.0,8.0,6.0,4.65,3.49,Hidden Gem - Promote Higher
October,28716982,respect,apparel,shoes,mid,86.05,86.0,0.0,3.0,0.0,3.49,Hidden Gem - Promote Higher
October,4300365,boneco,unknown,unknown,premium,202.66,86.0,0.0,3.0,0.0,3.49,Hidden Gem - Promote Higher
October,5301649,scarlett,unknown,unknown,budget,16.8,86.0,9.0,3.0,10.47,3.49,Hidden Gem - Promote Higher
October,4000202,karcher,construction,tools,mid,148.78,86.0,0.0,3.0,0.0,3.49,Hidden Gem - Promote Higher
October,1801517,haier,electronics,video,premium,359.59,115.0,0.0,4.0,0.0,3.48,Hidden Gem - Promote Higher
October,6700995,gigabyte,computers,components,premium,343.01,115.0,1.0,4.0,0.87,3.48,Hidden Gem - Promote Higher
October,26202903,unknown,unknown,unknown,mid,174.74,115.0,0.0,4.0,0.0,3.48,Hidden Gem - Promote Higher
October,6500909,gigabyte,computers,components,mid,120.72,115.0,0.0,4.0,0.0,3.48,Hidden Gem - Promote Higher
October,12700974,nokian,unknown,unknown,budget,49.38,173.0,4.0,6.0,2.31,3.47,Hidden Gem - Promote Higher
October,5100604,apple,electronics,clocks,premium,352.51,174.0,1.0,6.0,0.57,3.45,Hidden Gem - Promote Higher
October,1004340,meizu,electronics,smartphone,mid,137.57,174.0,0.0,6.0,0.0,3.45,Hidden Gem - Promote Higher
October,12719020,triangle,unknown,unknown,mid,51.19,145.0,0.0,5.0,0.0,3.45,Hidden Gem - Promote Higher
October,12711192,triangle,unknown,unknown,budget,37.68,145.0,0.0,5.0,0.0,3.45,Hidden Gem - Promote Higher
October,12719864,roadx,unknown,unknown,budget,43.0,116.0,2.0,4.0,1.72,3.45,Hidden Gem - Promote Higher
October,5300334,polaris,unknown,unknown,budget,16.71,87.0,0.0,3.0,0.0,3.45,Hidden Gem - Promote Higher
October,13300550,swisshome,unknown,unknown,mid,160.62,87.0,0.0,3.0,0.0,3.45,Hidden Gem - Promote Higher
October,3300536,optima,unknown,unknown,budget,31.26,87.0,1.0,3.0,1.15,3.45,Hidden Gem - Promote Higher
October,12705522,viatti,unknown,unknown,budget,34.11,87.0,0.0,3.0,0.0,3.45,Hidden Gem - Promote Higher
October,26200573,unknown,unknown,unknown,mid,97.69,87.0,0.0,3.0,0.0,3.45,Hidden Gem - Promote Higher
October,6201110,ballu,appliances,environment,mid,72.77,87.0,0.0,3.0,0.0,3.45,Hidden Gem - Promote Higher
October,2501929,asel,appliances,kitchen,mid,61.75,87.0,0.0,3.0,0.0,3.45,Hidden Gem - Promote Higher
October,12708390,goodyear,unknown,unknown,mid,73.36,146.0,5.0,5.0,3.42,3.42,Hidden Gem - Promote Higher
October,14300049,yamaha,unknown,unknown,premium,491.4,146.0,0.0,5.0,0.0,3.42,Hidden Gem - Promote Higher
October,19300029,nika,appliances,ironing_board,budget,24.43,146.0,0.0,5.0,0.0,3.42,Hidden Gem - Promote Higher
October,3700749,samsung,appliances,environment,mid,118.38,117.0,0.0,4.0,0.0,3.42,Hidden Gem - Promote Higher
October,14100085,fender,electronics,audio,mid,167.73,117.0,1.0,4.0,0.85,3.42,Hidden Gem - Promote Higher
October,19100001,bosch,construction,tools,mid,124.53,117.0,2.0,4.0,1.71,3.42,Hidden Gem - Promote Higher
October,8800546,texet,electronics,telephone,budget,48.65,176.0,2.0,6.0,1.14,3.41,Hidden Gem - Promote Higher
October,12705588,unknown,unknown,unknown,budget,44.84,176.0,0.0,6.0,0.0,3.41,Hidden Gem - Promote Higher
October,26201110,lucente,unknown,unknown,mid,83.26,176.0,0.0,6.0,0.0,3.41,Hidden Gem - Promote Higher
October,8800754,prestigio,electronics,telephone,budget,9.39,176.0,0.0,6.0,0.0,3.41,Hidden Gem - Promote Higher
October,26403484,unknown,unknown,unknown,mid,79.54,88.0,0.0,3.0,0.0,3.41,Hidden Gem - Promote Higher
October,26403202,unknown,unknown,unknown,mid,136.43,88.0,0.0,3.0,0.0,3.41,Hidden Gem - Promote Higher
October,13700138,erlit,unknown,unknown,premium,462.78,147.0,0.0,5.0,0.0,3.4,Hidden Gem - Promote Higher
October,20900074,xiaomi,unknown,unknown,mid,80.47,177.0,7.0,6.0,3.95,3.39,Hidden Gem - Promote Higher
October,22800104,weifeng,unknown,unknown,budget,16.73,177.0,0.0,6.0,0.0,3.39,Hidden Gem - Promote Higher
October,12700947,nokian,unknown,unknown,mid,128.57,118.0,3.0,4.0,2.54,3.39,Hidden Gem - Promote Higher
October,2800628,unknown,appliances,kitchen,premium,215.49,118.0,0.0,4.0,0.0,3.39,Hidden Gem - Promote Higher
October,17300816,lacoste,unknown,unknown,mid,61.67,89.0,0.0,3.0,0.0,3.37,Hidden Gem - Promote Higher
October,1307379,asus,computers,notebook,premium,385.85,89.0,0.0,3.0,0.0,3.37,Hidden Gem - Promote Higher
October,6201147,polaris,appliances,environment,budget,15.25,89.0,2.0,3.0,2.25,3.37,Hidden Gem - Promote Higher
October,17601203,embryolisse,unknown,unknown,budget,41.16,89.0,0.0,3.0,0.0,3.37,Hidden Gem - Promote Higher
October,12707142,unknown,unknown,unknown,mid,180.06,89.0,0.0,3.0,0.0,3.37,Hidden Gem - Promote Higher
October,5600393,philips,unknown,unknown,budget,34.38,89.0,3.0,3.0,3.37,3.37,Hidden Gem - Promote Higher
October,19300010,perilla,appliances,ironing_board,budget,27.36,89.0,3.0,3.0,3.37,3.37,Hidden Gem - Promote Higher
October,20100044,unknown,unknown,unknown,mid,53.95,89.0,3.0,3.0,3.37,3.37,Hidden Gem - Promote Higher
October,1801697,hisense,electronics,video,luxury,903.85,89.0,2.0,3.0,2.25,3.37,Hidden Gem - Promote Higher
October,26300087,lucente,unknown,unknown,premium,244.02,89.0,0.0,3.0,0.0,3.37,Hidden Gem - Promote Higher
October,2601680,artel,unknown,unknown,mid,175.78,149.0,0.0,5.0,0.0,3.36,Hidden Gem - Promote Higher
October,8000319,unknown,unknown,unknown,budget,51.51,149.0,5.0,5.0,3.36,3.36,Hidden Gem - Promote Higher
October,12700975,nokian,unknown,unknown,mid,55.27,119.0,2.0,4.0,1.68,3.36,Hidden Gem - Promote Higher
October,26200061,unknown,unknown,unknown,mid,155.22,119.0,0.0,4.0,0.0,3.36,Hidden Gem - Promote Higher
October,26403276,unknown,unknown,unknown,mid,128.45,119.0,0.0,4.0,0.0,3.36,Hidden Gem - Promote Higher
October,26009225,machaon,unknown,unknown,mid,63.41,119.0,0.0,4.0,0.0,3.36,Hidden Gem - Promote Higher
October,5300262,philips,unknown,unknown,mid,63.56,119.0,3.0,4.0,2.52,3.36,Hidden Gem - Promote Higher
October,3800819,philips,appliances,iron,budget,41.45,150.0,3.0,5.0,2.0,3.33,Hidden Gem - Promote Higher
October,26402844,sokolov,unknown,unknown,mid,189.71,120.0,0.0,4.0,0.0,3.33,Hidden Gem - Promote Higher
